incident_id,date,time,operator_name,machine_id,severity,operator_badge,comment,shift,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite
INC-000779,2026-01-24,11:04,Julie Petit,MACH-03,3,OP1008,chute taux de production anormale,matin,0,0,0,0,0,0,0,0,1
INC-000780,2026-01-24,11:07,Antoine Moreau,MACH-03,3,OP1007,non-conformité dimensionnelle,matin,0,0,0,0,0,0,0,0,1
INC-000781,2026-01-24,13:04,Pierre Martin,MACH-01,3,OP1003,micro-fuite détectée — chute pression,matin,0,1,0,0,0,0,0,0,0
INC-000782,2026-01-24,13:05,Julie Petit,MACH-01,3,OP1008,baisse pression hydraulique,matin,0,1,0,0,0,0,0,0,0
INC-000783,2026-01-24,15:05,Sarah Leroy,MACH-15,3,OP1009,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000784,2026-01-24,15:50,Nathan Richard,MACH-09,2,OP1006,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-000785,2026-01-25,08:20,Marie Dupont,MACH-13,3,OP1001,balourd rotor confirmé,matin,0,0,1,0,0,0,0,0,0
INC-000786,2026-01-25,08:47,Chloé Robert,MACH-13,3,OP1005,vibrations excessives détectées,matin,0,0,1,0,0,0,0,0,0
INC-000787,2026-01-25,08:48,Chloé Robert,MACH-08,2,OP1005,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000788,2026-01-25,11:04,Hugo Thomas,MACH-03,5,OP1004,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-000789,2026-01-25,13:05,Lucas Bernard,MACH-01,4,OP1002,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000790,2026-01-25,13:16,Nathan Richard,MACH-01,3,OP1006,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000791,2026-01-26,05:33,Sarah Leroy,MACH-07,3,OP1009,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000792,2026-01-26,08:20,Sarah Leroy,MACH-13,4,OP1009,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000793,2026-01-26,11:42,Chloé Robert,MACH-10,2,OP1005,vibrations excessives détectées,matin,0,0,1,0,0,0,0,0,0
INC-000794,2026-01-27,01:28,Enzo Durand,MACH-15,3,OP1008,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-000795,2026-01-27,11:42,Hugo Thomas,MACH-10,3,OP1004,vibration anormale roulement,matin,0,0,1,0,0,0,0,0,0
INC-000796,2026-01-27,18:10,Emma Dubois,MACH-02,3,OP1003,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000797,2026-01-28,11:42,Chloé Robert,MACH-10,4,OP1005,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000798,2026-01-28,19:18,Chloé Robert,MACH-03,3,OP1005,vibration anormale roulement,apres-midi,0,0,1,0,0,0,0,0,0
INC-000799,2026-01-28,19:25,Chloé Robert,MACH-03,2,OP1005,oscillations hors tolérance,apres-midi,0,0,1,0,0,0,0,0,0
INC-000800,2026-01-29,10:04,Emma Dubois,MACH-08,3,OP1003,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-000801,2026-01-29,15:41,Julie Petit,MACH-03,2,OP1008,choc sur transmission,apres-midi,0,0,0,1,0,0,0,0,0
INC-000802,2026-01-29,15:43,Pierre Martin,MACH-03,3,OP1003,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000803,2026-01-29,19:25,Julie Petit,MACH-03,3,OP1008,vibrations excessives détectées,apres-midi,0,0,1,0,0,0,0,0,0
INC-000804,2026-01-29,19:52,Lucas Bernard,MACH-03,3,OP1002,vibration anormale roulement,apres-midi,0,0,1,0,0,0,0,0,0
INC-000805,2026-01-30,15:01,Chloé Robert,MACH-03,3,OP1005,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000806,2026-01-30,15:41,Pierre Martin,MACH-03,3,OP1003,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000807,2026-01-30,19:25,Sarah Leroy,MACH-03,4,OP1009,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000808,2026-01-31,00:48,Enzo Durand,MACH-07,3,OP1008,chauffe anormale,nuit,1,0,0,0,0,0,0,0,0
INC-000809,2026-01-31,02:41,Hugo Thomas,MACH-04,3,OP1004,bruit mécanique anormal,nuit,0,0,0,1,0,0,0,0,0
INC-000810,2026-01-31,02:49,Lina Petit,MACH-02,3,OP1007,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-000811,2026-01-31,08:24,Sarah Leroy,MACH-08,3,OP1009,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000812,2026-01-31,12:22,Hugo Thomas,MACH-13,3,OP1004,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000813,2026-01-31,14:35,Hugo Thomas,MACH-04,2,OP1004,signal capteur hors plage,apres-midi,0,0,0,0,0,0,1,0,0
INC-000814,2026-01-31,15:41,Hugo Thomas,MACH-03,4,OP1004,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000815,2026-02-01,11:07,Marie Dupont,MACH-13,2,OP1001,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000816,2026-02-01,14:35,Pierre Martin,MACH-04,3,OP1003,alarme capteur active,apres-midi,0,0,0,0,0,0,1,0,0
INC-000817,2026-02-02,11:07,Pierre Martin,MACH-13,3,OP1003,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000818,2026-02-02,11:14,Sophie Leclerc,MACH-13,3,OP1006,frottement mécanique cyclique,matin,0,0,0,1,0,0,0,0,0
INC-000819,2026-02-02,11:21,Sophie Leclerc,MACH-14,2,OP1006,surconsommation électrique constatée,matin,0,0,0,0,1,0,0,0,0
INC-000820,2026-02-02,14:35,Lina Petit,MACH-04,4,OP1007,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000821,2026-02-02,17:39,Chloé Robert,MACH-10,3,OP1005,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000822,2026-02-03,11:07,Hugo Thomas,MACH-13,4,OP1004,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000823,2026-02-03,11:21,Hugo Thomas,MACH-14,3,OP1004,surconsommation électrique constatée,matin,0,0,0,0,1,0,0,0,0
INC-000824,2026-02-03,12:29,Sarah Leroy,MACH-03,3,OP1009,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000825,2026-02-03,15:05,Antoine Moreau,MACH-14,2,OP1007,baisse pression hydraulique,apres-midi,0,1,0,0,0,0,0,0,0
INC-000826,2026-02-04,11:21,Sarah Leroy,MACH-14,4,OP1009,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-000827,2026-02-04,15:05,Marie Dupont,MACH-14,3,OP1001,micro-fuite détectée — chute pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000828,2026-02-04,20:29,Lucas Bernard,MACH-03,3,OP1002,cliquetis roulement axe,apres-midi,0,0,0,1,0,0,0,0,0
INC-000829,2026-02-04,20:45,Pierre Martin,MACH-03,2,OP1003,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000830,2026-02-05,06:55,Sarah Leroy,MACH-05,3,OP1009,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000831,2026-02-05,15:05,Enzo Durand,MACH-14,4,OP1008,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000832,2026-02-05,20:45,Antoine Moreau,MACH-03,3,OP1007,cliquetis roulement axe,apres-midi,0,0,0,1,0,0,0,0,0
INC-000833,2026-02-05,20:57,Hugo Thomas,MACH-03,3,OP1004,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000834,2026-02-06,11:26,Chloé Robert,MACH-08,3,OP1005,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-000835,2026-02-06,20:45,Lucas Bernard,MACH-03,4,OP1002,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000836,2026-02-06,22:25,Enzo Durand,MACH-08,2,OP1008,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000837,2026-02-07,11:18,Jules Moreau,MACH-08,3,OP1010,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000838,2026-02-10,15:44,Sophie Leclerc,MACH-03,3,OP1006,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000839,2026-02-10,15:53,Antoine Moreau,MACH-03,2,OP1007,cliquetis roulement axe,apres-midi,0,0,0,1,0,0,0,0,0
INC-000840,2026-02-10,22:20,Sophie Leclerc,MACH-03,2,OP1006,vibration anormale roulement,nuit,0,0,1,0,0,0,0,0,0
INC-000841,2026-02-10,22:40,Chloé Robert,MACH-03,3,OP1005,vibrations excessives détectées,nuit,0,0,1,0,0,0,0,0,0
INC-000842,2026-02-11,11:09,Hugo Thomas,MACH-03,3,OP1004,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000843,2026-02-11,15:41,Julie Petit,MACH-03,3,OP1008,choc sur transmission,apres-midi,0,0,0,1,0,0,0,0,0
INC-000844,2026-02-11,15:53,Julie Petit,MACH-03,3,OP1008,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000845,2026-02-11,17:12,Pierre Martin,MACH-13,2,OP1003,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000846,2026-02-11,17:43,Julie Petit,MACH-13,3,OP1008,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000847,2026-02-11,22:20,Antoine Moreau,MACH-03,3,OP1007,vibration anormale roulement,nuit,0,0,1,0,0,0,0,0,0
INC-000848,2026-02-11,22:23,Pierre Martin,MACH-03,3,OP1003,vibration anormale roulement,nuit,0,0,1,0,0,0,0,0,0
INC-000849,2026-02-12,04:30,Julie Petit,MACH-12,2,OP1008,surconsommation électrique constatée,nuit,0,0,0,0,1,0,0,0,0
INC-000850,2026-02-12,15:53,Jules Moreau,MACH-03,4,OP1010,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000851,2026-02-12,16:48,Sophie Leclerc,MACH-10,2,OP1006,frottement mécanique cyclique,apres-midi,0,0,0,1,0,0,0,0,0
INC-000852,2026-02-12,17:12,Marie Dupont,MACH-13,3,OP1001,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000853,2026-02-12,17:37,Hugo Thomas,MACH-13,3,OP1004,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000854,2026-02-12,22:20,Lucas Bernard,MACH-03,5,OP1002,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000855,2026-02-13,04:30,Hugo Thomas,MACH-12,3,OP1004,surconsommation électrique constatée,nuit,0,0,0,0,1,0,0,0,0
INC-000856,2026-02-13,07:01,Enzo Durand,MACH-01,3,OP1008,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000857,2026-02-13,09:39,Hugo Thomas,MACH-13,3,OP1004,frottement mécanique cyclique,matin,0,0,0,1,0,0,0,0,0
INC-000858,2026-02-13,09:53,Chloé Robert,MACH-13,2,OP1005,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000859,2026-02-13,16:48,Julie Petit,MACH-10,3,OP1008,cliquetis roulement axe,apres-midi,0,0,0,1,0,0,0,0,0
INC-000860,2026-02-13,17:12,Camille Martin,MACH-13,4,OP1001,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000861,2026-02-13,20:44,Hugo Thomas,MACH-05,3,OP1004,surconsommation électrique,apres-midi,0,0,0,0,1,0,0,0,0
INC-000862,2026-02-14,04:10,Chloé Robert,MACH-03,3,OP1005,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000863,2026-02-14,04:27,Camille Martin,MACH-01,3,OP1001,défaut qualité pièces,nuit,0,0,0,0,0,0,0,0,1
INC-000864,2026-02-14,04:30,Chloé Robert,MACH-12,4,OP1005,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000865,2026-02-14,09:41,Pierre Martin,MACH-13,3,OP1003,cliquetis roulement axe,matin,0,0,0,1,0,0,0,0,0
INC-000866,2026-02-14,09:53,Lucas Bernard,MACH-13,3,OP1002,cliquetis roulement axe,matin,0,0,0,1,0,0,0,0,0
INC-000867,2026-02-14,11:10,Nathan Richard,MACH-13,3,OP1006,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-000868,2026-02-14,16:32,Julie Petit,MACH-09,2,OP1008,chute taux de production anormale,apres-midi,0,0,0,0,0,0,0,0,1
INC-000869,2026-02-14,16:48,Lina Petit,MACH-10,4,OP1007,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000870,2026-02-15,09:53,Camille Martin,MACH-13,4,OP1001,frottement mécanique cyclique,matin,0,0,0,1,0,0,0,0,0
INC-000871,2026-02-15,11:57,Hugo Thomas,MACH-08,3,OP1004,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000872,2026-02-15,16:32,Julie Petit,MACH-09,3,OP1008,défaut qualité pièces constaté,apres-midi,0,0,0,0,0,0,0,0,1
INC-000873,2026-02-16,11:55,Lina Petit,MACH-08,3,OP1007,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000874,2026-02-16,16:32,Enzo Durand,MACH-09,5,OP1008,défaut qualité pièces,apres-midi,0,0,0,0,0,0,0,0,1
INC-000875,2026-02-17,06:12,Lucas Bernard,MACH-11,2,OP1002,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-000876,2026-02-17,12:46,Lucas Bernard,MACH-09,2,OP1002,vibration anormale roulement,matin,0,0,1,0,0,0,0,0,0
INC-000877,2026-02-18,02:48,Lina Petit,MACH-08,3,OP1007,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-000878,2026-02-18,12:46,Lucas Bernard,MACH-09,3,OP1002,vibrations excessives détectées,matin,0,0,1,0,0,0,0,0,0
INC-000879,2026-02-19,12:46,Hugo Thomas,MACH-09,5,OP1004,oscillations hors tolérance,matin,0,0,1,0,0,0,0,0,0
INC-000880,2026-02-19,15:57,Emma Dubois,MACH-01,3,OP1003,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000881,2026-02-20,09:38,Nathan Richard,MACH-15,2,OP1006,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000882,2026-02-21,15:09,Chloé Robert,MACH-03,3,OP1005,défaut capteur confirmé,apres-midi,0,0,0,0,0,0,1,0,0
INC-000883,2026-02-21,15:26,Marie Dupont,MACH-03,2,OP1001,défaut capteur confirmé,apres-midi,0,0,0,0,0,0,1,0,0
INC-000884,2026-02-22,15:26,Sophie Leclerc,MACH-03,3,OP1006,alarme capteur active,apres-midi,0,0,0,0,0,0,1,0,0
INC-000885,2026-02-22,15:29,Marie Dupont,MACH-03,3,OP1001,défaut capteur confirmé,apres-midi,0,0,0,0,0,0,1,0,0
INC-000886,2026-02-23,06:48,Antoine Moreau,MACH-14,2,OP1007,alerte température haute,matin,1,0,0,0,0,0,0,0,0
INC-000887,2026-02-23,15:26,Hugo Thomas,MACH-03,5,OP1004,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000888,2026-02-23,17:49,Chloé Robert,MACH-04,3,OP1005,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000889,2026-02-24,02:44,Hugo Thomas,MACH-13,2,OP1004,échauffement bobinage moteur,nuit,0,0,0,0,1,0,0,0,0
INC-000890,2026-02-24,06:48,Antoine Moreau,MACH-14,3,OP1007,alerte température haute,matin,1,0,0,0,0,0,0,0,0
INC-000891,2026-02-24,23:19,Lucas Bernard,MACH-14,3,OP1002,chauffe anormale,nuit,1,0,0,0,0,0,0,0,0
INC-000892,2026-02-25,02:05,Hugo Thomas,MACH-13,3,OP1004,échauffement bobinage moteur,nuit,0,0,0,0,1,0,0,0,0
INC-000893,2026-02-25,02:44,Chloé Robert,MACH-13,3,OP1005,échauffement bobinage moteur,nuit,0,0,0,0,1,0,0,0,0
INC-000894,2026-02-25,06:48,Camille Martin,MACH-14,4,OP1001,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000895,2026-02-25,09:03,Pierre Martin,MACH-10,2,OP1003,pièces hors tolérance — contrôle qualité,matin,0,0,0,0,0,0,0,0,1
INC-000896,2026-02-26,02:44,Lina Petit,MACH-13,4,OP1007,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000897,2026-02-26,09:03,Sophie Leclerc,MACH-10,3,OP1006,chute taux de production anormale,matin,0,0,0,0,0,0,0,0,1
INC-000898,2026-02-27,09:03,Sarah Leroy,MACH-10,4,OP1009,défaut qualité pièces,matin,0,0,0,0,0,0,0,0,1
INC-000899,2026-02-27,18:53,Pierre Martin,MACH-13,2,OP1003,vibration anormale roulement,apres-midi,0,0,1,0,0,0,0,0,0
INC-000900,2026-02-28,18:28,Pierre Martin,MACH-13,3,OP1003,balourd rotor confirmé,apres-midi,0,0,1,0,0,0,0,0,0
INC-000901,2026-02-28,18:53,Sophie Leclerc,MACH-13,3,OP1006,vibrations excessives détectées,apres-midi,0,0,1,0,0,0,0,0,0
INC-000902,2026-03-01,04:27,Emma Dubois,MACH-08,2,OP1003,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-000903,2026-03-01,18:53,Lucas Bernard,MACH-13,4,OP1002,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000904,2026-03-02,03:09,Emma Dubois,MACH-01,3,OP1003,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-000905,2026-03-02,06:18,Hugo Thomas,MACH-11,3,OP1004,défaut capteur confirmé,matin,0,0,0,0,0,0,1,0,0
INC-000906,2026-03-03,11:11,Emma Dubois,MACH-08,2,OP1003,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000907,2026-03-03,12:14,Camille Martin,MACH-12,3,OP1001,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000908,2026-03-03,16:14,Antoine Moreau,MACH-13,2,OP1007,balourd rotor confirmé,apres-midi,0,0,1,0,0,0,0,0,0
INC-000909,2026-03-04,15:54,Sarah Leroy,MACH-11,3,OP1009,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000910,2026-03-04,16:03,Julie Petit,MACH-13,3,OP1008,vibration anormale roulement,apres-midi,0,0,1,0,0,0,0,0,0
INC-000911,2026-03-04,16:14,Chloé Robert,MACH-13,3,OP1005,balourd rotor confirmé,apres-midi,0,0,1,0,0,0,0,0,0
INC-000912,2026-03-05,16:14,Chloé Robert,MACH-13,4,OP1005,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000913,2026-03-06,01:11,Chloé Robert,MACH-01,3,OP1005,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000914,2026-03-06,13:12,Sarah Leroy,MACH-15,3,OP1009,surconsommation électrique,matin,0,0,0,0,1,0,0,0,0
INC-000915,2026-03-06,13:17,Chloé Robert,MACH-07,3,OP1005,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000916,2026-03-06,16:28,Nathan Richard,MACH-08,2,OP1006,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-000917,2026-03-07,12:34,Sarah Leroy,MACH-13,3,OP1009,micro-fuite / baisse pression,matin,0,1,0,0,0,0,0,0,0
INC-000918,2026-03-07,12:57,Lucas Bernard,MACH-09,3,OP1002,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000919,2026-03-07,14:42,Hugo Thomas,MACH-03,3,OP1004,baisse pression hydraulique,apres-midi,0,1,0,0,0,0,0,0,0
INC-000920,2026-03-07,14:49,Julie Petit,MACH-03,2,OP1008,circuit hydraulique en défaut,apres-midi,0,1,0,0,0,0,0,0,0
INC-000921,2026-03-07,15:29,Hugo Thomas,MACH-11,3,OP1004,vibration excessive,apres-midi,0,0,1,0,0,0,0,0,0
INC-000922,2026-03-08,01:01,Jules Moreau,MACH-14,2,OP1010,alarme capteur,nuit,0,0,0,0,0,0,1,0,0
INC-000923,2026-03-08,12:05,Jules Moreau,MACH-03,3,OP1010,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000924,2026-03-08,14:16,Pierre Martin,MACH-03,3,OP1003,baisse pression hydraulique,apres-midi,0,1,0,0,0,0,0,0,0
INC-000925,2026-03-08,14:49,Antoine Moreau,MACH-03,3,OP1007,pression en dessous seuil critique,apres-midi,0,1,0,0,0,0,0,0,0
INC-000926,2026-03-09,07:04,Antoine Moreau,MACH-14,2,OP1007,cliquetis roulement axe,matin,0,0,0,1,0,0,0,0,0
INC-000927,2026-03-09,07:42,Hugo Thomas,MACH-13,2,OP1004,oscillations hors tolérance,matin,0,0,1,0,0,0,0,0,0
INC-000928,2026-03-09,09:21,Marie Dupont,MACH-01,2,OP1001,oscillations hors tolérance,matin,0,0,1,0,0,0,0,0,0
INC-000929,2026-03-09,14:49,Sarah Leroy,MACH-03,5,OP1009,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000930,2026-03-09,19:49,Emma Dubois,MACH-15,3,OP1003,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000931,2026-03-09,21:37,Lucas Bernard,MACH-03,3,OP1002,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000932,2026-03-10,01:32,Antoine Moreau,MACH-03,3,OP1007,circuit hydraulique en défaut,nuit,0,1,0,0,0,0,0,0,0
INC-000933,2026-03-10,01:38,Lina Petit,MACH-04,3,OP1007,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000934,2026-03-10,01:51,Pierre Martin,MACH-03,2,OP1003,baisse pression hydraulique,nuit,0,1,0,0,0,0,0,0,0
INC-000935,2026-03-10,07:04,Sophie Leclerc,MACH-14,3,OP1006,frottement mécanique cyclique,matin,0,0,0,1,0,0,0,0,0
INC-000936,2026-03-10,07:24,Julie Petit,MACH-13,3,OP1008,vibration anormale roulement,matin,0,0,1,0,0,0,0,0,0
INC-000937,2026-03-10,07:42,Lucas Bernard,MACH-13,3,OP1002,vibrations excessives détectées,matin,0,0,1,0,0,0,0,0,0
INC-000938,2026-03-10,09:21,Hugo Thomas,MACH-01,3,OP1004,oscillations hors tolérance,matin,0,0,1,0,0,0,0,0,0
INC-000939,2026-03-10,09:39,Lucas Bernard,MACH-01,3,OP1002,balourd rotor confirmé,matin,0,0,1,0,0,0,0,0,0
INC-000940,2026-03-11,00:46,Lucas Bernard,MACH-15,3,OP1002,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000941,2026-03-11,01:35,Lina Petit,MACH-02,3,OP1007,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000942,2026-03-11,01:44,Hugo Thomas,MACH-03,3,OP1004,circuit hydraulique en défaut,nuit,0,1,0,0,0,0,0,0,0
INC-000943,2026-03-11,01:51,Chloé Robert,MACH-03,3,OP1005,pression en dessous seuil critique,nuit,0,1,0,0,0,0,0,0,0
INC-000944,2026-03-11,07:04,Nathan Richard,MACH-14,4,OP1006,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000945,2026-03-11,07:42,Lucas Bernard,MACH-13,4,OP1002,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000946,2026-03-11,09:21,Hugo Thomas,MACH-01,4,OP1004,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000947,2026-03-11,12:43,Nathan Richard,MACH-14,2,OP1006,chauffe anormale,matin,1,0,0,0,0,0,0,0,0
INC-000948,2026-03-11,15:31,Jules Moreau,MACH-15,2,OP1010,micro-fuite / baisse pression,apres-midi,0,1,0,0,0,0,0,0,0
INC-000949,2026-03-12,01:51,Nathan Richard,MACH-03,4,OP1006,micro-fuite / baisse pression,nuit,0,1,0,0,0,0,0,0,0
INC-000950,2026-03-12,07:20,Lina Petit,MACH-03,3,OP1007,pièce bloquée convoyeur,matin,0,0,0,0,0,1,0,0,0
INC-000951,2026-03-13,02:54,Nathan Richard,MACH-02,3,OP1006,surconsommation électrique,nuit,0,0,0,0,1,0,0,0,0
INC-000952,2026-03-13,20:49,Chloé Robert,MACH-10,3,OP1005,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-000953,2026-03-14,11:19,Sarah Leroy,MACH-11,3,OP1009,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000954,2026-03-14,14:28,Sarah Leroy,MACH-10,3,OP1009,bruit mécanique anormal,apres-midi,0,0,0,1,0,0,0,0,0
INC-000955,2026-03-14,21:31,Sarah Leroy,MACH-01,3,OP1009,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-000956,2026-03-15,14:44,Enzo Durand,MACH-08,2,OP1008,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000957,2026-03-17,10:49,Enzo Durand,MACH-01,3,OP1008,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000958,2026-03-18,05:22,Hugo Thomas,MACH-05,3,OP1004,chauffe anormale,nuit,1,0,0,0,0,0,0,0,0
INC-000959,2026-03-18,05:29,Sarah Leroy,MACH-10,3,OP1009,chauffe anormale,nuit,1,0,0,0,0,0,0,0,0
INC-000960,2026-03-18,07:22,Pierre Martin,MACH-13,2,OP1003,oscillations hors tolérance,matin,0,0,1,0,0,0,0,0,0
INC-000961,2026-03-18,12:20,Marie Dupont,MACH-03,2,OP1001,cliquetis roulement axe,matin,0,0,0,1,0,0,0,0,0
INC-000962,2026-03-18,12:52,Lucas Bernard,MACH-03,3,OP1002,choc sur transmission,matin,0,0,0,1,0,0,0,0,0
INC-000963,2026-03-18,15:18,Lina Petit,MACH-11,2,OP1007,alarme capteur,apres-midi,0,0,0,0,0,0,1,0,0
INC-000964,2026-03-18,21:34,Emma Dubois,MACH-04,3,OP1003,chauffe anormale,apres-midi,1,0,0,0,0,0,0,0,0
INC-000965,2026-03-19,07:07,Marie Dupont,MACH-13,3,OP1001,oscillations hors tolérance,matin,0,0,1,0,0,0,0,0,0
INC-000966,2026-03-19,07:22,Sophie Leclerc,MACH-13,3,OP1006,oscillations hors tolérance,matin,0,0,1,0,0,0,0,0,0
INC-000967,2026-03-19,12:20,Hugo Thomas,MACH-03,3,OP1004,frottement mécanique cyclique,matin,0,0,0,1,0,0,0,0,0
INC-000968,2026-03-19,12:49,Chloé Robert,MACH-03,3,OP1005,frottement mécanique cyclique,matin,0,0,0,1,0,0,0,0,0
INC-000969,2026-03-20,07:22,Nathan Richard,MACH-13,4,OP1006,vibration excessive,matin,0,0,1,0,0,0,0,0,0
INC-000970,2026-03-20,12:20,Chloé Robert,MACH-03,4,OP1005,bruit mécanique anormal,matin,0,0,0,1,0,0,0,0,0
INC-000971,2026-03-20,23:34,Emma Dubois,MACH-01,3,OP1003,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000972,2026-03-21,03:29,Hugo Thomas,MACH-11,2,OP1004,vibration excessive,nuit,0,0,1,0,0,0,0,0,0
INC-000973,2026-03-22,09:49,Hugo Thomas,MACH-04,2,OP1004,alarme capteur,matin,0,0,0,0,0,0,1,0,0
INC-000974,2026-03-22,12:31,Hugo Thomas,MACH-09,3,OP1004,alarme capteur,matin,0,0,0,0,0,0,1,0,0
